stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
2020,2020,Estação Entrecampos,,38.74457470,-9.14762080,,,0,,,
2010,2010,Av. Forças Armadas / R. Sanches Coelho,,38.74771370,-9.15167480,,,0,,,
4206,4206,Algés,,38.69863360,-9.22739590,,,0,,,
9802,9802,Cç. Lajes,,38.72555870,-9.11871780,,,0,,,
9812,9812,Av. Inf. D. Henrique (Tipografia),,38.72281440,-9.11355820,,,0,,,
9822,9822,Av. Inf. D. Henrique (Ponte Xabregas),,38.72553990,-9.11239080,,,0,,,
3708,3708,Pç. Dr. Fernando Amado,,38.74634270,-9.11297280,,,0,,,
3718,3718,Av. Paulo VI (Igreja),,38.74319870,-9.11194580,,,0,,,
7401,7401,Av. Gago Coutinho / Av. D. Rodrigo Cunha,,38.75509570,-9.13020180,,,0,,,
7411,7411,Lg. Frei Heitor Pinto,,38.75429670,-9.13888580,,,0,,,
8716,8716,Tribunal Monsanto,,38.73296270,-9.19192180,,,0,,,
8706,8706,Monsanto,,38.73256770,-9.18975780,,,0,,,
2124,2124,Campo Sta. Clara,,38.71578640,-9.12386410,,,0,,,
2114,2114,Estação Sta. Apolónia,,38.71353560,-9.12280570,,,0,,,
2104,2104,R. Bica Sapato,,38.71689510,-9.12071630,,,0,,,
9906,9906,Sta. Catarina,,38.71101590,-9.14692770,,,0,,,
3020,3020,R. Bernardino Machado,,38.74361470,-9.21966280,,,0,,,
3010,3010,Pç. Marquês Minas,,38.74412570,-9.21990180,,,0,,,
6132,6132,B. Cç. Mestres - Rua 12,,38.72799070,-9.17039280,,,0,,,
6122,6122,R. Campolide,,38.72932270,-9.16243680,,,0,,,
6112,6112,B. Cç. Mestres - Rua 5,,38.72627270,-9.16754480,,,0,,,
9706,9706,R. D. Constantino Bragança,,38.70637170,-9.21605780,,,0,,,
6102,6102,Campolide,,38.72704460,-9.16237650,,,0,,,
9716,9716,R. S. Francisco Xavier,,38.69877870,-9.21783480,,,0,,,
8319,8319,Xabregas,,38.72611270,-9.11348780,,,0,,,
8309,8309,Xabregas - R. Manutenção,,38.72671270,-9.10985250,,,0,,,
1401,1401,Igreja S. Sebastião Pedreira,,38.73181070,-9.15161080,,,0,,,
7102,7102,Conde Barão - Av. 24 Julho,,38.70639890,-9.14909280,,,0,,,
7112,7112,R. Instituto Industrial,,38.70835450,-9.15052050,,,0,,,
4501,4501,Sul e Sueste,,38.70852170,-9.13355480,,,0,,,
7226,7226,R. Jaime Lopes Dias,,38.77911290,-9.16570100,,,0,,,
7206,7206,Qta. Lavadeiras,,38.78433570,-9.16620680,,,0,,,
7216,7216,Qta. Moleirinha,,38.78432670,-9.16131880,,,0,,,
2411,2411,Passeio Adamastor,,38.75793970,-9.09630780,,,0,,,
2401,2401,Av. Mediterrâneo,,38.76241170,-9.09846280,,,0,,,
5501,5501,Pç. Comércio,,38.70838020,-9.13636430,,,0,,,
33103,33103,Hosp. Curry Cabral,,38.74062720,-9.15439380,,,0,,,
33102,33102,Av. Berna (Rego),,38.73981270,-9.15165080,,,0,,,
33101,33101,Av. Berna (Rego),,38.73976070,-9.15121180,,,0,,,
1102,1102,Av. Liberdade,,38.72024970,-9.14571480,,,0,,,
6501,6501,Estefânia,,38.73212470,-9.14105080,,,0,,,
4210,4210,Algés,,38.69846150,-9.22747910,,,0,,,
1206,1206,Mq. Pombal - Av. Fontes P. Melo,,38.72625940,-9.14975700,,,0,,,
4220,4220,Algés,,38.69948970,-9.22778980,,,0,,,
1216,1216,Mq. Pombal - R. Alexandre Herculano,,38.72267570,-9.14938080,,,0,,,
7407,7407,Av. Sta. Joana Princesa,,38.75459470,-9.13637880,,,0,,,
8718,8718,B. Monsanto,,38.73271270,-9.19360280,,,0,,,
8708,8708,Luneta Quartéis,,38.73145770,-9.19745780,,,0,,,
2132,2132,Estação Sta. Apolónia,,38.71420250,-9.12210060,,,0,,,
2122,2122,R. Paraíso,,38.71386470,-9.12470580,,,0,,,
4304,4304,Cruz Quebrada,,38.70186570,-9.25134280,,,0,,,
7521,7521,R. Cidade Nampula,,38.76430970,-9.12045480,,,0,,,
7501,7501,Av. Brasil (Rot. Relógio),,38.76241070,-9.13008280,,,0,,,
8010,8010,Terramotos,,38.72155970,-9.16719580,,,0,,,
8030,8030,Campo Ourique (Prazeres),,38.71400570,-9.16926370,,,0,,,
2216,2216,R. Fernando Palha,,38.74721470,-9.09930480,,,0,,,
8020,8020,Campo Ourique (Igreja),,38.71537470,-9.16790880,,,0,,,
2206,2206,Vale Formoso Cima,,38.74944970,-9.10481080,,,0,,,
6128,6128,R. Artilharia Um,,38.72669370,-9.15857080,,,0,,,
6118,6118,Palácio Justiça,,38.73114370,-9.15608080,,,0,,,
6108,6108,Cç. Mestres,,38.72692570,-9.16497780,,,0,,,
3102,3102,Estação Damaia,,38.74828530,-9.21654840,,,0,,,
8114,8114,Estrela (Basílica),,38.71386870,-9.16059680,,,0,,,
8104,8104,Jardim Estrela,,38.71577570,-9.15957580,,,0,,,
1407,1407,Av. Visconde Valmor,,38.73752270,-9.14951280,,,0,,,
9104,9104,R. Penha França,,38.72388070,-9.12937580,,,0,,,
9114,9114,R. Afonso Domingues,,38.72064970,-9.12455580,,,0,,,
9124,9124,R. Leite Vasconcelos,,38.71762640,-9.12506770,,,0,,,
9134,9134,R. Castelo Branco Saraiva,,38.72607370,-9.12551980,,,0,,,
4507,4507,Sul e Sueste,,38.70738550,-9.13305900,,,0,,,
1501,1501,B. Azul (Gulbenkian),,38.73671170,-9.15579880,,,0,,,
7220,7220,Sr. Roubado (Metro),,38.78583470,-9.17211180,,,0,,,
1511,1511,Av. Calouste Gulbenkian (Viaduto),,38.73616870,-9.16020780,,,0,,,
7210,7210,Qta. Alcoutins,,38.77949810,-9.17224220,,,0,,,
2407,2407,Hosp. Descobertas,,38.75716570,-9.09811470,,,0,,,
7304,7304,Qta. Sto. António,,38.75190270,-9.13081280,,,0,,,
5805,5805,Campo Grande Norte,,38.75808670,-9.15344470,,,0,,,
5815,5815,Inst. Ricardo Jorge,,38.76705970,-9.16407880,,,0,,,
5825,5825,Campo Grande (Metro),,38.76049970,-9.15598180,,,0,,,
5835,5835,R. Manuel Marques,,38.76631470,-9.15417380,,,0,,,
2511,2511,R. Caribe,,38.76597770,-9.09817280,,,0,,,
8441,8441,Sport Lisboa Olivais,,38.76152170,-9.10828580,,,0,,,
5601,5601,Igreja Sta. Maria Madalena,,38.71005070,-9.13526480,,,0,,,
8401,8401,Av. Cidade L. Marques S,,38.76267670,-9.11938080,,,0,,,
8421,8421,C. Comercial Olivais,,38.76160720,-9.11366390,,,0,,,
6825,6825,Rato,,38.72035370,-9.15365980,,,0,,,
6815,6815,R. Custódio Vieira,,38.72032970,-9.15904580,,,0,,,
6805,6805,Rato,,38.71983670,-9.15506380,,,0,,,
1220,1220,Marquês Pombal,,38.72616070,-9.15024350,,,0,,,
2128,2128,Estação Sta. Apolónia (Mercadorias),,38.71679970,-9.11915180,,,0,,,
2118,2118,Estação Sta. Apolónia,,38.71379880,-9.12253640,,,0,,,
2108,2108,R. Washington,,38.71823570,-9.12123080,,,0,,,
6611,6611,Gomes Freire - R. Joaquim Bonifácio,,38.72734470,-9.14203880,,,0,,,
9401,9401,Alcântara,,38.70685570,-9.17360680,,,0,,,
6601,6601,Av. Duque Loulé,,38.72792870,-9.14515080,,,0,,,
9411,9411,Qta. Cabrinha - Av. Ceuta,,38.71292900,-9.17535240,,,0,,,
9421,9421,R. Possidónio Silva,,38.71042770,-9.17132280,,,0,,,
9431,9431,Alcântara (R. Costa),,38.70689970,-9.17266880,,,0,,,
7825,7825,Estação Oriente,,38.76717840,-9.09909230,,,0,,,
7805,7805,Estação Oriente,,38.76847770,-9.09882980,,,0,,,
7507,7507,Qta. Narigão,,38.75791670,-9.12992480,,,0,,,
7517,7517,Pç. Aeroporto,,38.76322270,-9.12859780,,,0,,,
2220,2220,Vale Formoso Cima,,38.75043970,-9.10439080,,,0,,,
2210,2210,B. Prodac,,38.74674370,-9.10686980,,,0,,,
7601,7601,Aeroporto,,38.76783370,-9.12870780,,,0,,,
7611,7611,Externato Champagnat,,38.77785570,-9.12683880,,,0,,,
8112,8112,Estrela (Basílica),,38.71372170,-9.16022880,,,0,,,
8102,8102,Estrela,,38.71328070,-9.16216980,,,0,,,
2324,2324,Av. Inf. D. Henrique / Av. Berlim,,38.76657570,-9.10436980,,,0,,,
2314,2314,Rot. Cabo Ruivo,,38.75598610,-9.10426970,,,0,,,
2304,2304,Rot. Cabo Ruivo,,38.75634730,-9.10454250,,,0,,,
8206,8206,Chafariz Dentro (Museu Fado),,38.71109870,-9.12797980,,,0,,,
9102,9102,Pç. António Sardinha,,38.72597470,-9.12993780,,,0,,,
9112,9112,R. Sapadores,,38.72108270,-9.12703680,,,0,,,
9122,9122,R. Sra. Glória,,38.71804570,-9.12740480,,,0,,,
9132,9132,Sapadores,,38.72180170,-9.12875480,,,0,,,
3304,3304,R. Beneficência,,38.74397170,-9.15808680,,,0,,,
3314,3314,Qta. Freiras,,38.74381740,-9.15451410,,,0,,,
1805,1805,Av. República,,38.73834520,-9.14581550,,,0,,,
1507,1507,Av. Madame Curie,,38.73833770,-9.16195680,,,0,,,
1517,1517,Pç. Espanha (Pq. Urbano),,38.73718620,-9.15783080,,,0,,,
9206,9206,Hosp. Sto. António Capuchos,,38.72257270,-9.14154380,,,0,,,
1601,1601,R. Dr. António Granjo,,38.73883870,-9.16460680,,,0,,,
1621,1621,Estação Sete Rios,,38.74056770,-9.16740380,,,0,,,
1631,1631,R. Basílio Teles,,38.73817320,-9.16383080,,,0,,,
5803,5803,Campo Grande Norte,,38.75911470,-9.15567680,,,0,,,
5813,5813,Av. Rainha D. Amélia,,38.76677460,-9.16065580,,,0,,,
5823,5823,Inst. Ricardo Jorge,,38.76256270,-9.16360980,,,0,,,
5833,5833,Qta. Lambert - R. Agostinho Neto,,38.76295170,-9.15349480,,,0,,,
2815,2815,Trav. Sargento Abílio,,38.74241370,-9.20076280,,,0,,,
2805,2805,Estação Benfica,,38.74471070,-9.19884580,,,0,,,
5905,5905,Lumiar (Estr. Torre),,38.77379470,-9.16139080,,,0,,,
5915,5915,Lumiar - Av. Padre Cruz,,38.77450070,-9.16378280,,,0,,,
5925,5925,R. Prof. M. Valadares,,38.77560710,-9.16072840,,,0,,,
5935,5935,INETI,,38.76904670,-9.17924580,,,0,,,
5945,5945,Hosp. Forças Armadas,,38.76891770,-9.17424580,,,0,,,
8407,8407,Av. Mar. Gomes Costa (Poço Cortes),,38.75976470,-9.11676680,,,0,,,
8437,8437,Olivais (Centro Cívico),,38.76325270,-9.11735480,,,0,,,
8427,8427,R. Cons. Emídio Navarro (ISEL),,38.75710370,-9.11660280,,,0,,,
6823,6823,Jardim Amoreiras,,38.72151870,-9.15653580,,,0,,,
6813,6813,Rato - R. D. João V,,38.72077070,-9.15631480,,,0,,,
3825,3825,R. Alecrim,,38.70759470,-9.14334080,,,0,,,
6803,6803,Av. Álvares Cabral,,38.71769370,-9.15716380,,,0,,,
3805,3805,Cais Sodré,,38.70532470,-9.14390980,,,0,,,
5701,5701,Cidade Universitária,,38.75385470,-9.15651380,,,0,,,
8511,8511,Amoreiras,,38.72386970,-9.16057480,,,0,,,
8501,8501,Amoreiras,,38.72438590,-9.16103790,,,0,,,
6905,6905,Hosp. D. Estefânia,,38.72761670,-9.13977480,,,0,,,
9407,9407,R. Capitão Afonso Pala,,38.70894350,-9.17147510,,,0,,,
9417,9417,Alcântara,,38.70627970,-9.17337980,,,0,,,
9427,9427,R. Alvito,,38.70750770,-9.17518180,,,0,,,
3601,3601,Lg. Chelas,,38.73983170,-9.11783280,,,0,,,
3611,3611,B. Armador,,38.74708790,-9.11875400,,,0,,,
7823,7823,Av. Boa Esperança,,38.77450270,-9.09708880,,,0,,,
7803,7803,Olivais Velho - Av. Inf. D. Henrique,,38.77004370,-9.10431780,,,0,,,
7813,7813,Estação Oriente (Interface),,38.76757570,-9.09998080,,,0,,,
6721,6721,Cç. Estrela,,38.71222370,-9.15513480,,,0,,,
9501,9501,Hosp. Egas Moniz - Av. India,,38.69742770,-9.18814480,,,0,,,
9511,9511,R. Junqueira (Centro Congressos),,38.70000670,-9.18342580,,,0,,,
6701,6701,Assembleia República,,38.71100870,-9.15349980,,,0,,,
7905,7905,R. Laureano Oliveira,,38.77697570,-9.10174140,,,0,,,
7915,7915,R. Pe. Joaquim Alves Correia,,38.77271850,-9.10279810,,,0,,,
8108,8108,R. Domingos Sequeira,,38.71510770,-9.16302880,,,0,,,
7721,7721,Pç. Casas Novas,,38.77291970,-9.11312980,,,0,,,
7731,7731,Av. Cidade L. Marques N,,38.76816370,-9.11978380,,,0,,,
7701,7701,Av. Cidade L. Marques N,,38.76740970,-9.11931180,,,0,,,
7711,7711,Av. Berlim / Tv. Courelas,,38.76769270,-9.10583480,,,0,,,
9108,9108,Av. General Roçadas,,38.72488670,-9.12861480,,,0,,,
9118,9118,Sapadores,,38.72128870,-9.12918980,,,0,,,
9128,9128,Sapadores,,38.72134370,-9.12989480,,,0,,,
1803,1803,Saldanha,,38.73392820,-9.14534480,,,0,,,
8314,8314,Av. Inf. D. Henrique (Beato ID),,38.73130350,-9.10552200,,,0,,,
8304,8304,Xabregas,,38.72825870,-9.10964080,,,0,,,
9210,9210,Campo Mártires Pátria,,38.72239770,-9.13960880,,,0,,,
1905,1905,Campo Pequeno,,38.74356170,-9.14485580,,,0,,,
1915,1915,Campo Pequeno - Av. Berna,,38.74113070,-9.14725780,,,0,,,
2813,2813,R. José Augusto Seabra,,38.74417870,-9.20023680,,,0,,,
9304,9304,R. Correia Teles,,38.71875770,-9.17128180,,,0,,,
2803,2803,R. Gen. Morais Sarmento,,38.74731770,-9.19774480,,,0,,,
1701,1701,Av. Fontes P. Melo,,38.72878270,-9.14775780,,,0,,,
1711,1711,Pç. José Fontana,,38.73041670,-9.14364280,,,0,,,
5903,5903,Qta. Conchas,,38.77034370,-9.15970480,,,0,,,
5913,5913,Castanheira Moura,,38.77418470,-9.15686180,,,0,,,
5923,5923,Cç. Carriche / Estr. Militar,,38.77810470,-9.16423580,,,0,,,
5933,5933,Az. S. Gonçalo,,38.78186870,-9.15696180,,,0,,,
5943,5943,R. Prof. Orlando Ribeiro,,38.77032470,-9.17076680,,,0,,,
5953,5953,R. F. Lopes Graça / R. César Oliveira,,38.76920050,-9.17149080,,,0,,,
2905,2905,B. Sta. Cruz,,38.74770870,-9.20702480,,,0,,,
4001,4001,Alcântara - Av. 24 Julho,,38.70414820,-9.17381780,,,0,,,
3823,3823,Corpo Santo,,38.70695280,-9.14158490,,,0,,,
3803,3803,Cais Sodré,,38.70624670,-9.14501880,,,0,,,
8845,8845,Alto Zambujal,,38.73646670,-9.21275780,,,0,,,
8815,8815,Estr. Alfragide,,38.74075870,-9.20889280,,,0,,,
8835,8835,Estr. Buraca,,38.74163770,-9.20281580,,,0,,,
8517,8517,R. Amoreiras,,38.72321870,-9.16011580,,,0,,,
8507,8507,Cruz Almas,,38.72534770,-9.16362580,,,0,,,
2711,2711,Tarujo,,38.73496000,-9.16508340,,,0,,,
2701,2701,Estação Campolide,,38.73136370,-9.16853310,,,0,,,
6903,6903,Hosp. D. Estefânia,,38.72947470,-9.14048780,,,0,,,
3905,3905,Cais Rocha (Museu Nac. Arte Antiga),,38.70350970,-9.16272480,,,0,,,
3915,3915,Santos-o-Velho,,38.70694820,-9.15817080,,,0,,,
8611,8611,R. Arco Carvalhão,,38.72282470,-9.16680880,,,0,,,
8601,8601,Av. Ceuta (Viveiros),,38.72297670,-9.17484580,,,0,,,
9805,9805,R. Madre Deus,,38.72285770,-9.11509180,,,0,,,
9825,9825,Cç. Cruz Pedra,,38.72038770,-9.11810180,,,0,,,
9507,9507,R. Pinto Ferreira,,38.69801970,-9.19053380,,,0,,,
3721,3721,R. A. José Pessoa,,38.74160470,-9.10787680,,,0,,,
3701,3701,R. Dinah Silveira Queiroz,,38.74073970,-9.11191080,,,0,,,
3711,3711,B. Salgadas,,38.73840870,-9.11315080,,,0,,,
7903,7903,Moscavide Centro - R. Franc. M. Beato,,38.77963770,-9.10249880,,,0,,,
6031,6031,Vale Castanheira,,38.78059070,-9.14819580,,,0,,,
6021,6021,Av. Dr. José Salvado Sampaio,,38.78029470,-9.15321780,,,0,,,
6011,6011,Igreja Charneca,,38.78341270,-9.14262380,,,0,,,
9601,9601,Cç. Galvão,,38.70068670,-9.20299580,,,0,,,
6001,6001,R. João Amaral,,38.78730070,-9.14916180,,,0,,,
9611,9611,Mosteiro Jerónimos,,38.69795270,-9.20451380,,,0,,,
7001,7001,R. Barão Sabrosa,,38.73520570,-9.12896380,,,0,,,
7011,7011,Pç. Paiva Couceiro / R. Morais Soares,,38.73211770,-9.12829080,,,0,,,
1903,1903,Campo Pequeno - Av. República,,38.74278270,-9.14669080,,,0,,,
2903,2903,Benfica (Mercado),,38.75026070,-9.20742980,,,0,,,
1001,1001,Restauradores,,38.71569530,-9.14132250,,,0,,,
1011,1011,Restauradores,,38.71584110,-9.14145060,,,0,,,
8843,8843,B. Zambujal,,38.73873950,-9.21058110,,,0,,,
8813,8813,R. Venezuela,,38.74511270,-9.20273780,,,0,,,
8803,8803,Qta. Torres,,38.73322170,-9.20779780,,,0,,,
8823,8823,R. Creche,,38.74398970,-9.21106080,,,0,,,
4111,4111,Belém,,38.69712370,-9.20083280,,,0,,,
4101,4101,Estação Fluvial Belém,,38.69622470,-9.19833480,,,0,,,
3913,3913,Santos,,38.70665070,-9.15574780,,,0,,,
8915,8915,R. Frederico Perry Vidal,,38.73599770,-9.12227280,,,0,,,
8905,8905,R. Aquiles Machado,,38.73830070,-9.12470980,,,0,,,
2051,2051,Estação Entrecampos,,38.74537470,-9.14779880,,,0,,,
2021,2021,Estação Entrecampos,,38.74550870,-9.14739480,,,0,,,
2011,2011,Entrecampos,,38.74758390,-9.14785680,,,0,,,
2001,2001,Entrecampos,,38.74726350,-9.14779650,,,0,,,
4207,4207,Algés,,38.69928990,-9.22707790,,,0,,,
9803,9803,R. D. Fuas Roupinho,,38.72440870,-9.11738880,,,0,,,
9813,9813,Cç. Cruz Pedra,,38.72051570,-9.11686680,,,0,,,
9823,9823,Esc. Patricio Prazeres,,38.72129370,-9.11983180,,,0,,,
8711,8711,Estr. Oliveiras Baixo (Bombeiros),,38.72618270,-9.19628080,,,0,,,
8701,8701,Cruz Oliveiras,,38.72660070,-9.19374780,,,0,,,
9905,9905,Bica - R. S. Paulo,,38.70855140,-9.14680080,,,0,,,
3021,3021,Alto Damaia,,38.74349670,-9.21751380,,,0,,,
3001,3001,Av. Padre Himalaia,,38.74494870,-9.22171880,,,0,,,
3011,3011,Pç. Marquês Minas,,38.74380070,-9.22020380,,,0,,,
6131,6131,Alto Carvalhão,,38.72592520,-9.16482880,,,0,,,
6121,6121,R. Campolide,,38.73060810,-9.16230310,,,0,,,
6111,6111,B. Cç. Mestres - Rua 10,,38.72944370,-9.16706980,,,0,,,
6101,6101,Campolide,,38.72759970,-9.16177780,,,0,,,
9711,9711,Av. D. Vasco Gama,,38.70140470,-9.21677880,,,0,,,
7101,7101,Conde Barão - Av. 24 Julho,,38.70631240,-9.14852790,,,0,,,
7111,7111,R. Poço Negros,,38.70980570,-9.15172280,,,0,,,
7227,7227,R. Jaime Lopes Dias,,38.77887360,-9.16542210,,,0,,,
7207,7207,Cç. Carriche / Estr. Desvio,,38.78295940,-9.16472130,,,0,,,
7217,7217,Estr. Desvio / R. Prof. J. Pinto Correia,,38.78198370,-9.16281780,,,0,,,
5510,5510,R. Ouro,,38.71046770,-9.13855680,,,0,,,
8913,8913,Olaias (Piscina),,38.73989070,-9.12368980,,,0,,,
8903,8903,R. Prof. Mira Fernandes,,38.73807170,-9.12340080,,,0,,,
8923,8923,R. Eng. Maciel Chaves,,38.73632970,-9.12377380,,,0,,,
4211,4211,Algés,,38.69896470,-9.22717280,,,0,,,
4201,4201,Algés,,38.69860580,-9.22725170,,,0,,,
4221,4221,R. Fernão Mendes Pinto,,38.69819770,-9.22552280,,,0,,,
1207,1207,Mq. Pombal - R. Braamcamp,,38.72413270,-9.15064080,,,0,,,
1217,1217,R. Sta. Marta,,38.72515770,-9.14619180,,,0,,,
10521,10521,Lg. Academia Nacional Belas Artes,,38.70803970,-9.13989480,,,0,,,
10522,10522,Lg. Carmo - Sta. Justa,,38.71192520,-9.14094610,,,0,,,
2131,2131,Cç. Sta. Apolónia,,38.71777870,-9.11901280,,,0,,,
2111,2111,Estação Sta. Apolónia,,38.71399420,-9.12191920,,,0,,,
2101,2101,Estação Sta. Apolónia,,38.71427750,-9.12283010,,,0,,,
9903,9903,Cç. Combro,,38.71097470,-9.14948080,,,0,,,
4307,4307,Cruz Quebrada,,38.70197140,-9.25147600,,,0,,,
7520,7520,R. Cidade João Belo,,38.76348470,-9.12280380,,,0,,,
8011,8011,Terramotos,,38.72152740,-9.16713130,,,0,,,
8001,8001,R. Saraiva Carvalho,,38.71532370,-9.16459680,,,0,,,
8021,8021,R. Almeida Sousa,,38.71757270,-9.16636580,,,0,,,
2217,2217,Av. Paulo VI,,38.74805370,-9.10807180,,,0,,,
2207,2207,Estação Braço Prata,,38.74709670,-9.10496580,,,0,,,
3101,3101,Damaia - R. D. Francisco Almeida,,38.75051070,-9.21304480,,,0,,,
9001,9001,Alto Pina,,38.73756170,-9.12772180,,,0,,,
10723,10723,B. Calhau,,38.73927670,-9.17761780,,,0,,,
10722,10722,Palácio Marquês Fronteira,,38.74053400,-9.17999700,,,0,,,
10721,10721,Palácio Marquês Fronteira,,38.74038250,-9.18018920,,,0,,,
10720,10720,Mercado S. Domingos Benfica,,38.74399170,-9.18029020,,,0,,,
10726,10726,Pq. Recreativo Alto Serafina,,38.73586070,-9.17964780,,,0,,,
10724,10724,Hosp. Lusíadas,,38.74962130,-9.17882930,,,0,,,
7221,7221,Alto Chapeleiro,,38.78767470,-9.16358180,,,0,,,
1510,1510,Av. Madame Curie,,38.73815870,-9.16183880,,,0,,,
7201,7201,Qta. Alcoutins,,38.78035410,-9.17232420,,,0,,,
7211,7211,Sr. Roubado,,38.78695170,-9.17041180,,,0,,,
7307,7307,Qta. Sto. António,,38.75260270,-9.13045480,,,0,,,
1201,1201,Mq. Pombal - Av. Duque Loulé,,38.72605220,-9.14762980,,,0,,,
1211,1211,Mq. Pombal - R. Alexandre Herculano,,38.72292470,-9.14925980,,,0,,,
1221,1221,Marquês Pombal,,38.72542540,-9.15151450,,,0,,,
6612,6612,Pç. José Fontana,,38.72865900,-9.14459800,,,0,,,
6602,6602,Av. Duque Loulé,,38.72770360,-9.14582690,,,0,,,
4301,4301,Cruz Quebrada (Fac. Motricidade Humana),,38.70517070,-9.25252180,,,0,,,
14730,14730,Av. Avelino Teixeira Mota (CERCI),,38.75212570,-9.12085080,,,0,,,
2211,2211,Av. Paulo VI,,38.74828170,-9.10792780,,,0,,,
2201,2201,Fábrica Gás,,38.75031170,-9.09632080,,,0,,,
10321,10321,Palácio Nacional Ajuda,,38.70746570,-9.19897680,,,0,,,
10320,10320,R. Cruzeiro,,38.70921170,-9.19462080,,,0,,,
7602,7602,Aeroporto,,38.76896370,-9.12797180,,,0,,,
7612,7612,Externato Champagnat,,38.77780270,-9.12706680,,,0,,,
8111,8111,Estrela (Basílica),,38.71364170,-9.16005480,,,0,,,
8101,8101,Estrela,,38.71316570,-9.16201780,,,0,,,
2307,2307,Gás Portugal,,38.75349970,-9.09613680,,,0,,,
9101,9101,Pç. António Sardinha,,38.72589270,-9.13005580,,,0,,,
9111,9111,R. Sapadores,,38.72122870,-9.12717980,,,0,,,
9121,9121,R. Leite Vasconcelos,,38.71771570,-9.12500980,,,0,,,
9131,9131,R. Graça,,38.71922270,-9.12987380,,,0,,,
3307,3307,R. Cardeal Mercier,,38.74154570,-9.15971580,,,0,,,
9207,9207,Campo Santana,,38.72291370,-9.14032880,,,0,,,
1602,1602,R. Dr. António Granjo,,38.73864170,-9.16458580,,,0,,,
1612,1612,Sete Rios,,38.74233870,-9.16787160,,,0,,,
7301,7301,Av. Estados Unidos América,,38.74898570,-9.13288480,,,0,,,
10828,10828,R. Augusto Pina,,38.74964770,-9.18619280,,,0,,,
10829,10829,Pupilos Exército,,38.74669770,-9.18458880,,,0,,,
5904,5904,Qta. Conchas,,38.77024370,-9.15989380,,,0,,,
5914,5914,Az. Poço Baixo,,38.77263070,-9.17041980,,,0,,,
10824,10824,R. Prof. Reinaldo Santos,,38.74781570,-9.18848980,,,0,,,
5924,5924,R. Prof. M. Valadares,,38.77558700,-9.16055460,,,0,,,
10825,10825,R. Augusto Pina,,38.74950470,-9.18561480,,,0,,,
5934,5934,Az. Torre Fato,,38.77010870,-9.17759380,,,0,,,
10826,10826,R. Prof. Reinaldo Santos,,38.74735720,-9.18897380,,,0,,,
5944,5944,R. Prof. Orlando Ribeiro,,38.77055470,-9.17052880,,,0,,,
10827,10827,Colégio Militar (Metro),,38.75173370,-9.18759380,,,0,,,
5954,5954,Paço Lumiar,,38.76940770,-9.17361380,,,0,,,
10820,10820,Colégio Militar (Metro),,38.75253470,-9.18944180,,,0,,,
10821,10821,R. Prof. Reinaldo Santos,,38.74703370,-9.18870980,,,0,,,
10822,10822,Calhariz - R. Ten. Coronel Ribeiro Reis,,38.74627570,-9.18981780,,,0,,,
10823,10823,Colégio Militar (Metro),,38.75273170,-9.18934680,,,0,,,
8510,8510,Amoreiras,,38.72400370,-9.15978180,,,0,,,
8520,8520,Amoreiras (C. Comercial),,38.72242660,-9.16114870,,,0,,,
6904,6904,Hosp. D. Estefânia,,38.72953270,-9.14035480,,,0,,,
3602,3602,Lg. Chelas,,38.74002170,-9.11749780,,,0,,,
3612,3612,Bela Vista,,38.74897770,-9.11617980,,,0,,,
1301,1301,Av. António Augusto Aguiar,,38.72913270,-9.14931580,,,0,,,
6720,6720,Cç. Estrela / R. Borges Carneiro,,38.71238270,-9.15534620,,,0,,,
9510,9510,Tv. Artur Lamas,,38.70012470,-9.19182380,,,0,,,
7904,7904,Moscavide Centro - R. Franc. M. Beato,,38.77963450,-9.10443000,,,0,,,
2311,2311,Av. Inf. D. Henrique (Centieira),,38.75950270,-9.10331380,,,0,,,
2301,2301,Av. Mar. Gomes Costa (Universidade),,38.75731870,-9.10866080,,,0,,,
7720,7720,Pç. Casas Novas,,38.77255970,-9.11368480,,,0,,,
7710,7710,Av. Berlim / Av. Cidade Luanda,,38.76839270,-9.11160780,,,0,,,
8201,8201,Alfândega (Terminal Cruzeiros),,38.71060080,-9.12730580,,,0,,,
10927,10927,R. Pedralvas,,38.75393270,-9.20617480,,,0,,,
10926,10926,R. Pedralvas,,38.75397550,-9.20609130,,,0,,,
10921,10921,Benfica - Av. Grão Vasco,,38.75013970,-9.20322780,,,0,,,
10920,10920,Benfica - Av. Grão Vasco,,38.74993770,-9.20304280,,,0,,,
10922,10922,Benfica - Al. Pe. Álv. Proença,,38.74893730,-9.20293950,,,0,,,
3301,3301,R. Beneficência (Rego),,38.74168670,-9.15616480,,,0,,,
3311,3311,Av. Álvaro Pais,,38.74533670,-9.15241180,,,0,,,
8317,8317,Cç. Grilo,,38.73000670,-9.10869780,,,0,,,
8307,8307,Al. Beato,,38.73310070,-9.10553380,,,0,,,
9201,9201,Paço Rainha,,38.72362670,-9.13774080,,,0,,,
9211,9211,Campo Santana,,38.72365970,-9.13984180,,,0,,,
1904,1904,Campo Pequeno - Av. Defensores Chaves,,38.74179570,-9.14423780,,,0,,,
1914,1914,Campo Pequeno - Av. Berna,,38.74128620,-9.14769100,,,0,,,
